"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"MF","GO:0017080","sodium channel regulator activity","6/502","42/18662",0.142857142857143,5.31075697211155,4.649965589832,0.000847545317984012,0.0293681994054659,0.025065319549473,"CAMK2D/GPD1L/NEDD4L/SGK2/SCN4B/FXYD3",6
"MF","GO:0005178","integrin binding","12/502","152/18662",0.0789473684210526,2.93489201090375,3.98232508040716,0.000850123975170652,0.0293681994054659,0.025065319549473,"TNXB/CD177/CXCL12/EDIL3/PTN/JAM2/ITGB7/LTBP4/MADCAM1/JAML/CD226/FCER2",12
"MF","GO:0016614","oxidoreductase activity, acting on CH-OH group of donors","11/502","132/18662",0.0833333333333333,3.09794156706507,4.02164782372744,0.000886794282982941,0.0293681994054659,0.025065319549473,"RDH5/DHRS11/HPGD/AKR1C2/HSD11B2/ADH1B/ADH1C/GPD1L/HSD17B2/LDHD/UGDH",11
"MF","GO:0048038","quinone binding","4/502","17/18662",0.235294117647059,8.74712913053668,5.31306898314179,0.000931723789806411,0.0293681994054659,0.025065319549473,"ETFDH/AOC1/SQOR/TP53I3",4
"MF","GO:0005179","hormone activity","11/502","133/18662",0.0827067669172932,3.07464877332774,3.99214039729581,0.000943890411018847,0.0293681994054659,0.025065319549473,"PYY/SST/GUCA2A/GCG/EDN3/CHGB/ENHO/EDN2/UCN3/INSL5/PNOC",11
"MF","GO:0035250","UDP-galactosyltransferase activity","5/502","29/18662",0.172413793103448,6.40953427668636,4.84706536981569,0.000960837249396465,0.0293681994054659,0.025065319549473,"B3GALT1/B3GALT5/B3GALT4/B3GNT6/ABO",5
"MF","GO:0008378","galactosyltransferase activity","5/502","31/18662",0.161290322580645,5.99601593625498,4.62858210477933,0.00131531456132161,0.0357326400281388,0.0304972745617116,"B3GALT1/B3GALT5/B3GALT4/B3GNT6/ABO",5
"MF","GO:0042626","ATPase-coupled transmembrane transporter activity","9/502","99/18662",0.0909090909090909,3.37957261861644,3.94687953097336,0.00139382852916422,0.0357326400281388,0.0304972745617116,"ABCA8/ABCG2/ABCA9/SLC36A1/ABCA10/ABCA5/ATP2A3/ABCC3/ATP13A4",9
"MF","GO:0005229","intracellularly calcium-gated chloride channel activity","4/502","19/18662",0.210526315789474,7.82637869574334,4.94960647164852,0.00145403444341263,0.0357326400281388,0.0304972745617116,"BEST4/ANO5/CLCA1/CLCA4",4
"MF","GO:0141147","intracellularly calcium-gated channel activity","4/502","19/18662",0.210526315789474,7.82637869574334,4.94960647164852,0.00145403444341263,0.0357326400281388,0.0304972745617116,"BEST4/ANO5/CLCA1/CLCA4",4
"MF","GO:0005319","lipid transporter activity","13/502","184/18662",0.0706521739130435,2.62651567642474,3.68638827786905,0.00146656871373105,0.0357326400281388,0.0304972745617116,"CD36/SLC51B/FABP4/ABCA8/ABCG2/ABCA9/PRELID2/CIDEC/ABCA10/GLTP/ABCA5/FABP2/ABCC3",13
"MF","GO:0015103","inorganic anion transmembrane transporter activity","12/502","162/18662",0.0740740740740741,2.75372583739118,3.72730332223263,0.00147690566152909,0.0357326400281388,0.0304972745617116,"BEST4/SLC4A4/SLC26A2/SLC17A4/ANO5/BEST2/CLIC5/CLCA1/ABCC3/CLCA4/SLC25A23/FXYD3",12
"MF","GO:0033764","steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor","5/502","32/18662",0.15625,5.80864043824701,4.52639300474603,0.00152486372808558,0.0357326400281388,0.0304972745617116,"RDH5/DHRS11/AKR1C2/HSD11B2/HSD17B2",5
"MF","GO:0042923","neuropeptide binding","5/502","33/18662",0.151515151515152,5.6326210310274,4.4284359320051,0.00175795965882286,0.0398659883920152,0.034025025654636,"PTGDR2/NPY4R2/NPY4R/SSTR2/NMUR1",5
"MF","GO:0004955","prostaglandin receptor activity","3/502","10/18662",0.3,11.1525896414343,5.33919179945367,0.00201623589695824,0.0442941823613014,0.0378044230679671,"PTGDR2/HPGD/PTGDR",3
"MF","GO:0050660","flavin adenine dinucleotide binding","8/502","86/18662",0.0930232558139535,3.45816733067729,3.79879589380264,0.00219341131136113,0.0467263076329357,0.0398802056611116,"ETFDH/MAOA/ACADS/ACOX1/FMO5/LDHD/SQOR/XDH",8
