"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0008217","regulation of blood pressure","11/266","203/18860",0.0541871921182266,3.84199414793141,4.86927191742737,0.000151028294143745,0.019248868091561,0.0176199986355063,"CHGA/CYP4F12/HSD11B2/GUCA2B/SCNN1B/EDN3/P2RX1/ADRB2/EDN2/CTSG/ANPEP",11
"BP","GO:0033194","response to hydroperoxide","4/266","20/18860",0.2,14.1804511278195,7.05372556761023,0.000156866836739377,0.019248868091561,0.0176199986355063,"CD36/GPX3/TMIGD1/RNF112",4
"BP","GO:0051923","sulfation","4/266","20/18860",0.2,14.1804511278195,7.05372556761023,0.000156866836739377,0.019248868091561,0.0176199986355063,"SULT1A2/SULT1B1/SULT1A1/CHST5",4
"BP","GO:0007586","digestion","9/266","148/18860",0.0608108108108108,4.31162365372892,4.83754997395171,0.000256882223003031,0.0295053817931945,0.027008590035697,"CD36/SLC22A5/SST/NEGR1/MOGAT2/PPARGC1A/UCN3/FABP2/PBLD",9
"BP","GO:0006887","exocytosis","15/266","370/18860",0.0405405405405405,2.87441576915261,4.35523978656949,0.00026048893943058,0.0295053817931945,0.027008590035697,"TPH1/CHGA/CD177/SCIN/CD160/PTGDR/SYP/SYNGR1/CCL5/P2RY1/ARHGAP44/P2RX1/GPR15LG/RAB37/PRKCB",15
"BP","GO:0071248","cellular response to metal ion","10/266","186/18860",0.0537634408602151,3.81194922790848,4.60955504003396,0.00031967168568145,0.0348678931234027,0.031917317233146,"MT1M/FABP4/MT1H/MT1G/CHP2/MT1F/SLC13A2/MT1E/MT1X/ITPKA",10
"BP","GO:0015711","organic anion transport","17/266","466/18860",0.036480686695279,2.5865629739585,4.14787745742888,0.000353776652266627,0.0372097228901863,0.0340609776862719,"BEST4/CD36/SLC4A4/SLC51B/FABP4/SLC26A2/ABCG2/SLC17A4/FABP1/CA4/SLC13A2/BEST2/SLC36A1/FOLR2/SLC23A1/FABP2/SLC16A9",17
"BP","GO:0008202","steroid metabolic process","14/266","345/18860",0.0405797101449275,2.87719298245614,4.20891685547709,0.000411974037197975,0.0404678445927344,0.0370433920121501,"RDH5/DHRS11/SULT1A2/AQP8/PCK1/APOBR/HMGCS2/NR5A2/HSD11B2/SULT1A1/SCNN1B/EPHX2/FMO5/HSD17B2",14
"BP","GO:0015747","urate transport","3/266","11/18860",0.272727272727273,19.336978810663,7.27601697756437,0.000420930866152666,0.0404678445927344,0.0370433920121501,"ABCG2/SLC17A4/SLC23A1",3
"BP","GO:0045926","negative regulation of growth","11/266","229/18860",0.0480349344978166,3.40578520537151,4.38096963787453,0.000425977311502468,0.0404678445927344,0.0370433920121501,"SFRP1/PI16/MT1M/MT1H/MT1G/MT1F/MT1E/MT1X/ADRB2/CDHR2/PLAC8",11
"BP","GO:0001990","regulation of systemic arterial blood pressure by hormone","5/266","47/18860",0.106382978723404,7.5427931530955,5.37151542260075,0.000508151318422601,0.0446350137693857,0.0408579287868454,"HSD11B2/EDN3/EDN2/CTSG/ANPEP",5
"BP","GO:0014829","vascular associated smooth muscle contraction","4/266","27/18860",0.148148148148148,10.5040378724589,5.91076948265208,0.000525793556322968,0.0446350137693857,0.0408579287868454,"SCNN1B/EDN3/P2RX1/EDN2",4
"BP","GO:0090280","positive regulation of calcium ion import","4/266","27/18860",0.148148148148148,10.5040378724589,5.91076948265208,0.000525793556322968,0.0446350137693857,0.0408579287868454,"CXCL12/TRPV3/GCG/P2RX1",4
"BP","GO:0001973","G protein-coupled adenosine receptor signaling pathway","3/266","12/18860",0.25,17.7255639097744,6.93190322287422,0.000555401807704798,0.0446350137693857,0.0408579287868454,"ADCY5/P2RY1/ADORA3",3
"BP","GO:0035588","G protein-coupled purinergic receptor signaling pathway","3/266","12/18860",0.25,17.7255639097744,6.93190322287422,0.000555401807704798,0.0446350137693857,0.0408579287868454,"ADCY5/P2RY1/ADORA3",3
"BP","GO:0042119","neutrophil activation","5/266","48/18860",0.104166666666667,7.38565162907268,5.29812366060294,0.000560779459920975,0.0446350137693857,0.0408579287868454,"CD177/CCL5/SCNN1B/DNASE1L3/CTSG",5
"CC","GO:0016324","apical plasma membrane","27/283","425/19944",0.0635294117647059,4.47713988775722,8.6930766062465,8.89144096841946e-11,2.36512329759958e-08,2.1994617132406e-08,"CD36/SLC22A5/SLC26A2/ABCG2/SLC17A4/CA4/AQP8/MYO1A/MAL/CYP4F12/PTH1R/ANK2/TRPM6/CDHR5/SLC13A2/FRMD1/SCNN1B/P2RY1/SLC36A1/NHERF4/ADRB2/SLC23A1/CDHR2/SLC9A2/SLC6A19/CLCA4/CA12",27
"CC","GO:0005903","brush border","13/283","109/19944",0.119266055045872,8.40509611955782,9.30065441306012,4.9832809482408e-09,6.62776366116027e-07,6.16353169913994e-07,"CD36/SLC22A5/ABCG2/SLC17A4/CA4/AQP8/MYO1A/SCIN/TRPM6/CDHR5/NHERF4/CDHR2/SLC6A19",13
"CC","GO:0031526","brush border membrane","10/283","59/19944",0.169491525423729,11.9446607174942,10.1006930147224,9.61231358121128e-09,8.52291804200733e-07,7.92594277749e-07,"CD36/SLC22A5/ABCG2/SLC17A4/CA4/AQP8/TRPM6/CDHR5/CDHR2/SLC6A19",10
"CC","GO:0098862","cluster of actin-based cell projections","13/283","175/19944",0.0742857142857143,5.23517415446744,6.75124094929629,1.36110919218725e-06,9.05137612804521e-05,8.41738579378957e-05,"CD36/SLC22A5/ABCG2/SLC17A4/CA4/AQP8/MYO1A/SCIN/TRPM6/CDHR5/NHERF4/CDHR2/SLC6A19",13
"CC","GO:0009897","external side of plasma membrane","19/283","393/19944",0.0483460559796438,3.40711569066436,5.78221734244934,3.78391365725613e-06,0.000201304206566026,0.000187204149358988,"CD36/GFRA2/ABCG2/CXCL12/CD163L1/CA4/HHLA2/GFRA3/BTNL8/CD209/NCAM1/SCNN1B/CLEC10A/FOLR2/P2RX1/BTNL3/ANPEP/LY9/FCRLA",19
"CC","GO:0009925","basal plasma membrane","14/283","300/19944",0.0466666666666667,3.28876325088339,4.79216979095675,0.00010545789845766,0.00467530016495626,0.00434782563816668,"SLC4A4/SLC22A5/SLC51B/ABCA8/HPGD/AQP8/MYO1A/PTH1R/ANK2/P2RY1/CLDN8/BEST2/SLC23A1/CA12",14
"CC","GO:0045178","basal part of cell","14/283","319/19944",0.0438871473354232,3.09288080020382,4.52085589087669,0.000199867985160416,0.00717294577057596,0.00667052732918619,"SLC4A4/SLC22A5/SLC51B/ABCA8/HPGD/AQP8/MYO1A/PTH1R/ANK2/P2RY1/CLDN8/BEST2/SLC23A1/CA12",14
