"","baseMean","log2FoldChange","lfcSE","pvalue","padj","symbol"
"51557",106.8849018075,-1.62725266140819,0.284262517242076,6.8508319190576e-10,5.72372164837609e-09,"LGSN"
"83849",35.010203047922,-1.50743890798403,0.257543811766521,6.92171587910202e-10,5.780463839859e-09,"SYT15"
"55689",992.30588231487,0.957128152009695,0.15947922903885,6.94001523379277e-10,5.79326175216949e-09,"YEATS2"
"728448",138.032705325297,-1.29448318598165,0.221858891939342,7.01849698381523e-10,5.85388828020645e-09,"PPIEL"
"633",5277.6298037144,1.82909067255096,0.337118995084055,7.01865424096639e-10,5.85388828020645e-09,"BGN"
"55869",586.395156418009,0.746880807905488,0.124147284633878,7.06532503615769e-10,5.88777086346474e-09,"HDAC8"
"6059",1260.17908193296,1.05606488387625,0.176639615739595,7.11205872894711e-10,5.92418065638345e-09,"ABCE1"
"80336",398.028256817016,1.3306548300394,0.232929837978659,7.18445841443707e-10,5.98192935532971e-09,"PABPC1L"
"117178",482.674150189421,1.12625043052974,0.190138458786283,7.21508546673841e-10,6.00486279763806e-09,"SSX2IP"
"2676",153.313867338029,-2.61275006661647,0.518697169178939,7.22198032539915e-10,6.00803361115542e-09,"GFRA3"
"151449",42.1813539717386,-1.61299048787687,0.281123966134357,7.30167580142826e-10,6.07173937800237e-09,"GDF7"
"26271",256.593656629242,1.32249150068356,0.225973885740437,7.55401914715479e-10,6.27889555658726e-09,"FBXO5"
"10449",5569.7248733589,-1.26052040204677,0.215519376911229,7.60807367893561e-10,6.3211277686549e-09,"ACAA2"
"10090",132.767377511777,-1.6193719561115,0.292670434950362,7.70580606855056e-10,6.39959800362568e-09,"UST"
"80760",1293.69123903873,-1.46382473295162,0.251951659624785,7.75465993778498e-10,6.43742550248774e-09,"ITIH5"
"79651",1100.23648429606,1.07307166243037,0.183025756976412,7.77809159651764e-10,6.4541258560793e-09,"RHBDF2"
"133522",703.760578020721,-1.58272703399469,0.276098672860095,7.84822518818071e-10,6.50954793610815e-09,"PPARGC1B"
"2058",3658.65181640435,0.702376516325382,0.116829983046769,7.85969512136406e-10,6.5162861851241e-09,"EPRS1"
"100133161",107.519481876381,1.31773793564536,0.225408962086763,7.88225087755572e-10,6.53220578044245e-09,"LINC01001"
"105379162",72.8422986560275,-2.1295407379436,0.396381014096,7.9158754461387e-10,6.55728091508086e-09,"LOC105379162"
"90485",18.4837467535942,-1.4517780818136,0.25038122961072,7.96065291047386e-10,6.5915695336513e-09,"ZNF835"
"84318",254.386826196761,0.777945549502908,0.129619034995789,8.03391113990233e-10,6.64940159156812e-09,"CCDC77"
"10859",400.012010582979,-1.04206176946949,0.17698835832628,8.08790581769061e-10,6.6912474851115e-09,"LILRB1"
"100616414",607.806198629453,1.05650349340432,0.178059658003465,8.099820568984e-10,6.69825926033815e-09,"MIR4761"
"83855",2484.6564793185,1.02166747002767,0.172569078499348,8.12528185093595e-10,6.71646282033012e-09,"KLF16"
"1946",194.407990116822,-1.77603052621143,0.320249539950037,8.15780029904516e-10,6.7404820035598e-09,"EFNA5"
"254295",171.125394337801,-1.32134759039319,0.229468284168687,8.17180114315814e-10,6.74918690682802e-09,"PHYHD1"
"254896",27.8273349373653,1.81606095698846,0.328105792809609,8.2315330130457e-10,6.79563821233850e-09,"LOC254896"
"26986",31741.716545564,0.761949059517798,0.12683364441931,8.27724907174665e-10,6.83048413865534e-09,"PABPC1"
"11262",195.132719593708,-1.08211504337193,0.183823759708205,8.33999161086334e-10,6.87934504962149e-09,"SP140"
"946",51.6002479752221,-1.96872347008909,0.347103608380893,8.40152215174493e-10,6.92716527964574e-09,"SIGLEC6"
"28638",1219.94054273136,-1.39708523729102,0.240440115035807,8.53465683982103e-10,7.0339586100514e-09,"TRBC2"
"11062",121.912625176714,0.953331040961254,0.160343387918626,8.61769423166896e-10,7.09939065828058e-09,"DUS4L"
"27239",163.555046759552,-1.20762798568355,0.207943111597797,8.63783673641919e-10,7.11297549436633e-09,"GPR162"
"56944",913.226943599088,-1.13193644859385,0.192488984704114,8.69020318817845e-10,7.15307299618661e-09,"OLFML3"
"8313",2274.74490350069,2.13935524356742,0.384705489901309,8.76578726161534e-10,7.21223941360198e-09,"AXIN2"
"107985236",668.818439391835,-1.17574200263046,0.202404812390264,8.84042135750666e-10,7.2705745750609e-09,"LOC107985236"
"51466",1127.1293845295,-0.90261321217934,0.152313972272819,8.84607035589978e-10,7.27214943778591e-09,"EVL"
"100129617",25.7556640630382,-1.61855702875659,0.282615210429036,8.89082009226449e-10,7.30585321927641e-09,"LOC100129617"
"8904",4226.71025042179,0.99787719761858,0.168217905882848,8.94618434463826e-10,7.34824715781653e-09,"CPNE1"
"3579",117.050894989298,1.97657643925569,0.366117964148628,9.15738791965118e-10,7.51855521649269e-09,"CXCR2"
"6319",6696.44630803126,1.70750984744848,0.316842386310416,9.26575180950711e-10,7.60432012179313e-09,"SCD"
"8372",224.445020236439,1.25999686390979,0.217025891505631,9.27130927359766e-10,7.6056759942424e-09,"HYAL3"
"112268056",165.120543889638,1.41812848531681,0.244537425298622,9.3730577568597e-10,7.68590736062495e-09,NA
"10223",10623.0394130791,-1.7340367184128,0.311673668129338,9.38058126340294e-10,7.68883922999883e-09,"GPA33"
"64168",40.6413400222514,-1.64156122830238,0.297557353567397,9.502473039768e-10,7.78547170591005e-09,"NECAB1"
"51400",1058.98630877926,0.665726145661452,0.110588668717489,9.53476540734781e-10,7.80864408360381e-09,"PPME1"
"8987",690.338887193993,-1.15794442238188,0.198793638969071,9.55205644267111e-10,7.81951657087095e-09,"STBD1"
"28832",13985.1173670526,-2.24660917604277,0.425933181615,9.56942382510544e-10,7.83044239470288e-09,"IGLJ2"
"100526771",282.19517373121,-1.14606234946375,0.196041803851413,9.59354832893586e-10,7.84688591793473e-09,"SMIM35"
"9066",1303.93740932525,1.38065585233838,0.241260685617267,9.83352848491092e-10,8.03979711350295e-09,"SYT7"
"4670",10124.8891365411,0.633290314533291,0.105234954765353,9.9182372928377e-10,8.10565133352976e-09,"HNRNPM"
"105369885",27.0793111308431,-1.81788823115523,0.320989340719534,9.94192728107168e-10,8.12160376673116e-09,"LOC105369885"
"1576",127.966387469589,-2.78078028269026,0.629190723302043,9.95686217460307e-10,8.128865220907e-09,"CYP3A4"
"146691",1640.93508752547,-0.748769071190092,0.124960294390085,9.95916427064653e-10,8.128865220907e-09,"TOM1L2"
"28919",2212.28998953266,-2.51384360026603,0.498878261742813,9.97987910664244e-10,8.1423605195585e-09,"IGKV2-30"
"10196",430.635144786295,1.47914143536701,0.257401905698253,1.00057796324601e-09,8.1600736324188e-09,"PRMT3"
"57326",4395.64419765701,-0.847353510330876,0.142249059225942,1.01097571172596e-09,8.24141983502013e-09,"PBXIP1"
"2796",40.0615041719979,-1.363242069825,0.235193137458965,1.02940018733323e-09,8.38688200974741e-09,"GNRH1"
"282997",150.13332942075,-1.22881877077917,0.212267192203957,1.0296808670247e-09,8.38688200974741e-09,"PDCD4-AS1"
"102724562",267.183755143864,-2.398265812181,0.433267246524849,1.03426745228142e-09,8.42071849213238e-09,"LOC102724562"
"100506810",21.2517611894753,1.80250546815508,0.319946914128081,1.03640498837803e-09,8.43459554896037e-09,"LINC01132"
"107984577",26.8355078561252,-1.67755334051197,0.295727755717491,1.04349876636861e-09,8.48877964704625e-09,"LOC107984577"
"11338",6501.61090351011,0.811472547856808,0.135820657581121,1.05699559732955e-09,8.59498507640626e-09,"U2AF2"
"9920",1146.26444443565,-1.31521020405081,0.229801547035319,1.05943358311851e-09,8.61121411988022e-09,"KBTBD11"
"350",17.6548749622354,-2.54965798525802,0.478553168576941,1.06107717352587e-09,8.62097536688205e-09,"APOH"
"28478",89.9743124009545,-2.6598217457419,0.515040109868133,1.08226671839159e-09,8.78946803197503e-09,"IGHJ3P"
"80195",831.901523230573,-0.719708756790197,0.120811370829273,1.08497590641595e-09,8.80779732282224e-09,"TMEM254"
"54751",5084.82797133169,-0.799785596928971,0.134384559311093,1.09489951044755e-09,8.88465331915251e-09,"FBLIM1"
"11279",181.540998874975,-1.0226798163073,0.173813868839915,1.10502397428281e-09,8.96307451026979e-09,"KLF8"
"114112",215.918185364644,0.972463722686959,0.16462749310546,1.11078199531393e-09,9.00602804277221e-09,"TXNRD3"
"55137",42.6027520741962,-1.88372368334994,0.34036552966364,1.11567834265205e-09,9.04196243160579e-09,"FIGN"
"914",366.06944851378,-1.28946922761623,0.222741699771102,1.12007349840537e-09,9.07380673105019e-09,"CD2"
"4671",266.788277777691,-0.893936805429743,0.150732743494946,1.13938326757344e-09,9.22639880914462e-09,"NAIP"
"11146",173.590458051714,0.793459284880045,0.13326173405299,1.15519168371198e-09,9.35052287626384e-09,"GLMN"
"50853",6144.67882387308,-1.57767143676036,0.283979577889827,1.15654943815682e-09,9.35762372584297e-09,"VILL"
"203259",621.693007717579,1.22930717832067,0.213275771450931,1.16653241315327e-09,9.43447622348836e-09,"FAM219A"
"728392",358.41803024885,-1.35848497992434,0.239366813856691,1.1692766200313e-09,9.45274478003718e-09,"SMIM48"
"81025",33.7903395675053,-1.90676833998891,0.345399612862272,1.17158646220694e-09,9.46748811264734e-09,"GJA9"
"8725",1769.23264752006,0.603493290111159,0.100545771726327,1.17678423026139e-09,9.5055466131649e-09,"URI1"
"51209",34.5140706699806,-1.64672745257954,0.288768893458924,1.1793415177838e-09,9.52225375573779e-09,"RAB9B"
"8883",1204.11272956332,1.00923559277746,0.172521600309192,1.18097561943716e-09,9.53149614112669e-09,"NAE1"
"5494",1628.26399220487,-0.640073878461058,0.106766180212617,1.18164299595792e-09,9.53293179216261e-09,"PPM1A"
"90861",2852.99098251925,0.797400923794029,0.1344053280374,1.18280769431936e-09,9.53837674818614e-09,"JPT2"
"644019",437.777871910297,0.925975301893568,0.156616006874654,1.19474035902501e-09,9.62663156475471e-09,"ZNG1F"
"50",6203.22401303969,-0.738688226493828,0.123482800480512,1.19432569371245e-09,9.62663156475471e-09,"ACO2"
"100130417",104.525282809333,-1.68703701382067,0.301462521858573,1.19922365274673e-09,9.65875956875212e-09,"LINC02593"
"100505839",62.0392262141887,2.16739159375939,0.393053261232973,1.21114840576681e-09,9.75077106337685e-09,"SH3PXD2A-AS1"
"5139",901.601200824349,-2.08045737125108,0.374358959052474,1.21415666506944e-09,9.77095084802783e-09,"PDE3A"
"11273",3664.56254687905,0.651963977673818,0.109063780881847,1.21579993440118e-09,9.78013371435896e-09,"ATXN2L"
"57181",491.314692584214,1.28099553353293,0.220750604000515,1.22471436370988e-09,9.84777548854250e-09,"SLC39A10"
"79158",1777.7084168872,-1.22669867534549,0.211661153424992,1.23094876255634e-09,9.89382053272173e-09,"GNPTAB"
"81563",1621.62082317763,-0.865134471793513,0.146723105623804,1.23324165093731e-09,9.90816054125583e-09,"C1orf21"
"8792",1708.09458371302,-1.55480801504278,0.28016885204481,1.23876129723058e-09,9.94840258291366e-09,"TNFRSF11A"
"644192",14.4017329374504,-1.64765813864257,0.293280078148265,1.24583911524213e-09,1.00011198554578e-08,"NR2F2-AS1"
"54798",47.4654847838377,-2.49148783711548,0.456777369727388,1.24924349932525e-09,1.00243169136215e-08,"DCHS2"
"440081",395.39362483457,1.01761003481349,0.174325672397667,1.26034107321845e-09,1.01092019773185e-08,"DDX12P"
"142",3470.37607162597,0.771381481753139,0.129035167873597,1.26648177686803e-09,1.0154274435778e-08,"PARP1"
"51170",3425.31545537804,-0.812547908750445,0.137426750443557,1.2783902880957e-09,1.02455353336065e-08,"HSD17B11"
"1825",202.121196864188,3.27817799328495,0.699856904226278,1.28478127826238e-09,1.02925197014233e-08,"DSC3"
"338707",779.742980504386,2.39081548917868,0.454166226087585,1.28844327545071e-09,1.03176121666952e-08,"B4GALNT4"
"131096",70.8192321198562,1.69263543037482,0.302982917886259,1.33210700989108e-09,1.06628787577594e-08,"KCNH8"
"10943",709.073479348361,0.663776910744002,0.111758000201651,1.34595702363595e-09,1.07693151336525e-08,"MSL3"
"79751",1297.87258444228,1.1064604259906,0.190426883311785,1.349736405175e-09,1.07951197087405e-08,"SLC25A22"
"27147",1323.520996,-1.9999880394611,0.368019951642464,1.35170441658529e-09,1.08064218033656e-08,"DENND2A"
"5355",4814.17907044594,0.887956643253201,0.151150115311633,1.35257738077525e-09,1.08089636810004e-08,"PLP2"
"84329",171.347408967121,-0.780428939531665,0.132273094611258,1.37386757242069e-09,1.09745984302268e-08,"HVCN1"
"27350",816.49654886892,-1.26336497242161,0.220722626283746,1.38023893768316e-09,1.10209730673963e-08,"APOBEC3C"
"6039",639.014647357974,-1.40034243826602,0.244863524390794,1.38365234331344e-09,1.10433395845231e-08,"RNASE6"
"5336",652.87201993808,-1.29626218617464,0.22784140394985,1.38417416820647e-09,1.10433395845231e-08,"PLCG2"
"1193",233.064974100251,-1.11463875582043,0.192078921340076,1.40607351821179e-09,1.12134650971231e-08,"CLIC2"
"2357",376.919382212399,1.96807766672413,0.370227067381059,1.4446595751171e-09,1.15164736903011e-08,"FPR1"
"158866",20.549392437752,-1.75903755820086,0.318742853306721,1.45774710988778e-09,1.16160494947073e-08,"ZDHHC15"
"146183",49.6079766337175,-2.05509692881365,0.382343062070563,1.46583967731828e-09,1.16757577569626e-08,"OTOA"
"100505633",5335.4643645194,-2.66514455030691,0.549686793249923,1.47337053792207e-09,1.17309449002585e-08,"LINC01133"
"284439",292.292843084247,-0.733806060471795,0.123775089756011,1.49265150535085e-09,1.1879602806174e-08,"SLC25A42"
"84172",717.337987991614,1.04604656216875,0.179295755194825,1.51586780125376e-09,1.20594466623435e-08,"POLR1B"
"4084",2405.6712304968,-1.15799670187807,0.200056458275489,1.52547463767253e-09,1.21309181578899e-08,"MXD1"
"4888",118.955652071531,-3.07890780977864,0.675114980984429,1.53382458400251e-09,1.21923403156934e-08,"NPY6R"
"284578",88.4710009985041,-2.4198510635047,0.449592434466808,1.54611618406889e-09,1.2285031695121e-08,"SLC60A1-AS1"
"8512",18.7955501175154,-1.90018357313263,0.342137351830527,1.56189574687214e-09,1.24053505996472e-08,"MBL1P"
"728264",106.421252999622,-1.60189339353093,0.291879239674999,1.56764215017525e-09,1.24408438772057e-08,"CARMN"
"101929080",15.751172376846,-2.22407816315664,0.412773303250095,1.58758864806207e-09,1.25940077071319e-08,"LINC02292"
"122525",157.34590005029,-0.654319660861228,0.110465407700354,1.59546266423788e-09,1.26513173395899e-08,"DORIP1"
"10170",1274.97514658729,-2.09346257246797,0.388449657719197,1.59679721898378e-09,1.2656746373508e-08,"DHRS9"
"10058",611.688499702802,0.961968644874957,0.164517111765953,1.62273362684724e-09,1.28570941346013e-08,"ABCB6"
"58473",1343.2836149403,1.60953412856892,0.291311238405697,1.63663209669599e-09,1.29619398467485e-08,"PLEKHB1"
"107986847",199.204400226044,-3.02678646178684,0.56822337888971,1.64251439841807e-09,1.30032389874764e-08,"LOC107986847"
"115650",64.7011252315458,-1.62369971398575,0.288650055052705,1.6498686693543e-09,1.30561529198191e-08,"TNFRSF13C"
"169044",59.3118353852479,2.00206245896571,0.389476165078526,1.65658929676943e-09,1.31040115981254e-08,"COL22A1"
"10539",1904.31134446294,0.931796317340199,0.159228503857854,1.66271933258966e-09,1.31471615924416e-08,"GLRX3"
"57020",948.727239754676,-1.03453611390932,0.178314905623778,1.66687110525314e-09,1.31746407365279e-08,"VPS35L"
"101060264",149.644343740015,1.96908912103365,0.361823452214968,1.66872588434104e-09,1.31839499381508e-08,"FOXP4-AS1"
"101927297",21.9437626837526,-2.79352618355174,0.544566362182015,1.67715722007546e-09,1.3245189319128e-08,"LOC101927297"
"117157",17.6407526766589,-1.94307590921862,0.345120431064561,1.68417478792641e-09,1.3295218481908e-08,"SH2D1B"
"100131733",100.942841541789,-1.18068772879122,0.205607181614385,1.69046549929177e-09,1.33394714743547e-08,"USP30-AS1"
"7275",74.7938406670015,-2.02144330805312,0.375731531104073,1.69140000958852e-09,1.33414399298244e-08,"TUB"
"54946",1158.32171925431,0.630515190470833,0.106256242919401,1.70211014773762e-09,1.3420483857162e-08,"SLC41A3"
"10148",200.170128702693,-1.31974661811013,0.231327616469439,1.7159397378766e-09,1.35240495326373e-08,"EBI3"
"221458",12.7613114183772,-1.79381256941403,0.320731120504921,1.71673995374274e-09,1.35248829284547e-08,"KIF6"
"79596",257.174516897708,1.11169903511256,0.19171947752224,1.72124584424221e-09,1.35548980253203e-08,"OBI1"
"1281",37324.4828738408,1.59066966543761,0.290583725389355,1.7275223980205e-09,1.35988272843368e-08,"COL3A1"
"6236",404.938349837994,-1.82893016433696,0.330790480423513,1.7512225775628e-09,1.37798221002164e-08,"RRAD"
"96764",564.566713853518,0.999773253949158,0.171867344361739,1.77517616802428e-09,1.39626639225658e-08,"TGS1"
"161582",26.8989457124722,1.73152167261568,0.316785278312039,1.77718927541808e-09,1.3972854718921e-08,"DNAAF4"
"105371870",26.5130627311211,-1.39666598047205,0.247131638229512,1.77963510700869e-09,1.39864381392229e-08,"LOC105371870"
"152007",1674.19587453133,-1.4262943079307,0.25702929370813,1.79665363023894e-09,1.41088021971384e-08,"GLIPR2"
"55010",218.023071020715,1.17099913637791,0.205225378126785,1.79660401176645e-09,1.41088021971384e-08,"PARPBP"
"80765",461.370334257156,-0.953968531558418,0.163705306592767,1.8221895764482e-09,1.43035638860656e-08,"STARD5"
"28481",2762.61602765614,-2.4061129243421,0.467356409979547,1.84064311570517e-09,1.44425965666229e-08,"IGHJ2"
"5987",1985.39817169909,0.702403645322103,0.119374432109218,1.8481489916405e-09,1.44956510721703e-08,"TRIM27"
"3590",533.032181041918,-1.14751458148765,0.201752619446479,1.89841660470334e-09,1.48809635761177e-08,"IL11RA"
"9793",2814.73992743686,0.917341405649041,0.156341428351393,1.89880331125302e-09,1.48809635761177e-08,"CKAP5"
"50852",33.9531344133372,-1.47205462710235,0.258931236032093,1.90882303779512e-09,1.49534709014722e-08,"TRAT1"
"8418",261.355672210908,-1.52083681956533,0.272241265550195,1.91319678664431e-09,1.49817078487728e-08,"CMAHP"
"4982",203.96478348186,2.0819620634352,0.405708429614857,1.93210447581392e-09,1.51236875669116e-08,"TNFRSF11B"
"3066",2780.79741572965,0.908687841183992,0.155809751876835,1.93372595495481e-09,1.5130298502509e-08,"HDAC2"
"9021",2388.57131230875,2.25296361468352,0.459379979895156,1.93499902185641e-09,1.51313736083877e-08,"SOCS3"
"6597",5534.12591470919,0.68058493785604,0.115643289670066,1.93541728670058e-09,1.51313736083877e-08,"SMARCA4"
"5734",882.213320197656,-1.19102412635765,0.209835045218496,1.94047602109653e-09,1.51648356785132e-08,"PTGER4"
"642968",100.159163084648,-3.12285313965859,0.608576777295338,1.95128344148594e-09,1.52431789101238e-08,"FAM163B"
